budget,homepage,popularity,release_date,revenue,runtime,vote_average,vote_count,genres_Action,genres_Adventure,genres_Animation,genres_Comedy,genres_Crime,genres_Documentary,genres_Drama,genres_Family,genres_Fantasy,genres_Fiction,genres_History,genres_Horror,genres_Music,genres_Mystery,genres_Romance,genres_Science,genres_Thriller,genres_War,company__,company__Canal+,company__Columbia Pictures,company__Columbia Pictures Corporation,company__Dimension Films,company__DreamWorks SKG,company__Dune Entertainment,company__Fox 2000 Pictures,company__Fox Searchlight Pictures,company__Lionsgate,company__Metro-Goldwyn-Mayer (MGM),company__Miramax Films,company__New Line Cinema,company__Paramount Pictures,company__Regency Enterprises,company__Relativity Media,company__Summit Entertainment,company__The,company__Touchstone Pictures,company__TriStar Pictures,company__Twentieth Century Fox Film Corporation,company__United Artists,company__Universal Pictures,company__Village Roadshow Pictures,company__Walt Disney Pictures,company__Warner Bros.,company__Working Title Films
0.07218799402400788,0,-0.15815198233704914,1995.0,-0.3914560447877722,0.004515887486164086,0.17297961967649994,-0.2135270028644025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.026029236351048493,0,-0.4809779717110249,2004.0,-0.3210739029207552,-0.7490555212479151,-0.4161259166229544,-0.4751239663224446,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07218799402400788,0,-0.18682797361333364,1999.0,-0.5053600463040496,0.625104106443641,0.42545342094769445,-0.37712634224063935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.07218799402400788,1,0.13495548900798213,2010.0,-0.3923313561800174,0.18182680718830035,0.08882168591943536,-0.05721674296532469,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0052516825870434,0,-0.5243287244345115,2007.0,-0.1763567903223969,-0.7490555212479151,-1.7626528567359923,-0.4751239663224446,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07218799402400788,0,-0.5696659727260114,1996.0,-0.5053600463040496,0.1374990772627663,-0.5844417841370836,-0.5237178295035051,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.023079378836479692,0,0.1707456913928117,2013.0,-0.3369034406017632,-0.3057782219925744,-0.6685997178941488,0.027012619881846764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07218799402400788,0,-0.5470696170677732,1997.0,-0.4834624528713722,-1.413971470130926,0.8462430897330189,-0.5399157838971919,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7135498489764431,0,-0.5218295767385169,1999.0,-0.5053600463040496,1.1127091356245158,0.9304010234900842,-0.5447751702152979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.07218799402400788,1,-0.5078006903453942,2006.0,-0.4690450945509861,0.048843617411698154,-0.16365211535175914,-0.4897021252767627,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.07218799402400788,0,-0.5463749030358321,2004.0,-0.5053600463040496,-0.6160723314713129,-0.9210735191653434,-0.5488246588137197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05991084022712583,1,0.894686488797505,1979.0,0.04388762074769229,2.0435914640607313,1.6036644935466031,1.1049864847817046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.07218799402400788,1,-0.24809273141931465,2010.0,-0.24721691560670983,-0.21712276214150625,-0.07949418159469455,-0.3471601266123187,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7135498489764431,0,-0.4629418063280483,1995.0,0.14709116167153757,1.3343477852521861,0.6779272222188897,-0.4678348868452855,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05991084022712583,0,0.20068115630990332,2016.0,-0.4150550769637862,0.2704822670393685,-0.3319679828658891,-0.10824029930543817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047633686430243787,0,-0.24012792382696577,1985.0,0.283568949697583,2.398213303465004,0.7620851559759543,-0.33339186537768495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.047633686430243787,1,0.6508154012828478,2012.0,0.4878516812669467,1.3786755151777201,0.34129548719062985,1.3965496638680674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12129660921153607,1,0.26342359176138574,1979.0,0.785839828396202,0.8467427560713114,-0.16365211535175914,-0.12119866282038762,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.023079378836479692,0,1.6629102222734076,2014.0,0.5666096486158978,-0.35010595191810845,1.6036644935466031,3.1005744660839207,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047633686430243787,0,-0.4537546100330372,2001.0,-0.3568699142301169,-0.26145049206704035,0.25713755343356526,-0.4532567278909674,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047633686430243787,0,-0.17630769950367198,1990.0,-0.17868506005433588,-0.1727950322159722,0.08882168591943536,-0.20866761654629645,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047633686430243787,0,-0.07063511109750957,2000.0,-0.0872174477619714,0.49212091666703883,0.7620851559759543,-0.18518058267545057,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047633686430243787,0,0.8249207946196734,2015.0,0.13551327767710392,-0.35010595191810845,0.08882168591943536,0.40847444585317133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02921795573492072,0,-0.18606678954395497,1995.0,0.20131364154187462,-0.08413957236490405,0.25713755343356526,-0.3147642178249451,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39139399274294107,0,0.336651290626688,2002.0,1.3781151018373097,0.2704822670393685,0.6779272222188897,-0.011052572943317258,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12620747073028887,0,0.41997187540349024,1999.0,0.9362210380429761,-0.6160723314713129,0.004663752162370026,0.14930717555418224,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,0.4691253838254844,2001.0,1.260093436462712,0.048843617411698154,-0.07949418159469455,0.5291492060861381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.023079378836479692,1,1.6384903876354246,1995.0,1.7880985646426153,-1.1480050905777217,1.3511906922754087,3.7079977558471757,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,0.8806468226299894,1994.0,1.646238503939779,0.40346545681597074,0.5937692884618243,0.8846943050275639,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.023079378836479692,0,0.1657945692992594,2012.0,0.6986977594340629,-0.12846730229043812,0.7620851559759543,0.48784442238223674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047633686430243787,1,-0.4719914740727871,2010.0,-0.4124420972654969,-0.08413957236490405,-0.07949418159469455,-0.4872724321177097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.1411317654606008,2000.0,0.3339592799587351,0.2704822670393685,1.0987168910042142,0.10557269869122783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.023079378836479692,1,0.7764764570699141,1990.0,0.7176409520564089,1.201364595475584,0.9304010234900842,0.2157187885682982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09969215913234077,0,0.33312831578667423,2013.0,0.20635147858106975,1.1127091356245158,0.9304010234900842,0.3323440602028433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.22246369710116123,0,0.6175788740242509,2004.0,0.5243816835017853,-0.6604000613968469,0.08882168591943536,0.23515633384072238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.023079378836479692,0,0.4926004325223583,1991.0,0.6703812096520237,-0.35010595191810845,0.5096113547047598,0.12743993712270504,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,0.4049871090157285,1995.0,0.7985943658260614,-0.7490555212479151,0.004663752162370026,0.3307242647634746,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19495953199282834,0,0.5867810271557247,2001.0,0.5097255821250626,0.35913772689043666,0.34129548719062985,0.2691720380674647,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.07513785153857667,0,-0.33945204224144576,1996.0,0.20928511538850744,-0.21712276214150625,0.34129548719062985,-0.4249103077020155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09674230161777198,1,1.8251435012214532,1995.0,1.5041918127934282,0.8910704859968455,1.6878224273036677,4.109707024810609,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,1.3083821106705324,2009.0,0.7889802886706667,0.22615453711383443,1.0145589572471487,2.179720758802825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.023079378836479692,0,0.20004452106244655,2004.0,0.35517214018184856,-0.8820387110245173,0.5096113547047598,-0.09447203807080437,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09969215913234077,0,0.3060271144091686,2003.0,0.4574586636603268,1.3786755151777201,1.2670327585183432,0.5923212282215167,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.023079378836479692,1,1.5384103021852373,2004.0,0.825474067482361,1.1127091356245158,1.3511906922754087,1.4159872091404915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.2507947585246844,0,0.24858411661857627,1999.0,0.5806406380817266,-0.1727950322159722,0.25713755343356526,-0.15197477616839258,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.001474928757284399,1,1.0560900708243453,2004.0,0.2043932894423997,0.7137595662947092,1.3511906922754087,1.9246029771022577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.2888118147036529,2008.0,0.4785621782620507,0.18182680718830035,0.004663752162370026,0.23272664068166934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14585091680530016,1,-0.2425338249030657,2009.0,0.44962003154362135,-0.21712276214150625,-0.07949418159469455,-0.19570925303134698,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7135491123472153,0,-0.5316123319978026,2000.0,-0.5053594139290354,-1.280988280354324,-0.07949418159469455,-0.47836355720118195,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,-0.5550275733749395,1991.0,-0.046196852318198096,1.1127091356245158,-0.16365211535175914,-0.513999056867293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,0.17119281632076613,1994.0,0.48089253544549293,1.1570368655500498,0.9304010234900842,-0.05802664068500903,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.09969215913234077,1,0.38337692986091865,2009.0,0.49950226996932506,0.09317134733723223,0.5096113547047598,0.41657342305001477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,-0.049673164090304714,2002.0,0.14441790374131105,0.8024150261457773,0.5096113547047598,-0.26617035464388467,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14585091680530016,0,0.6988522130758924,2013.0,0.2128501264613487,-0.4387614117691766,0.25713755343356526,1.5884954234332562,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.7816769282306195,2012.0,-0.21654271214304216,0.49212091666703883,0.42545342094769445,3.244736260187733,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7135498489764431,0,-0.38778622495374976,2001.0,-0.5053600463040496,-0.8820387110245173,-1.005231452922408,-0.48241304579960365,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,0.4041906628271988,1995.0,1.054917306347784,-0.7933832511734492,-0.07949418159469455,0.03430169935900583,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.023079378836479692,0,-0.26834509899140646,2012.0,0.1962756939905411,-0.3057782219925744,-0.24781004910882448,-0.32934237677926326,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.9165851761999161,2008.0,0.1403569448891196,0.18182680718830035,0.25713755343356526,0.3898467983004315,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.39139399274294107,1,0.10022305591394855,2005.0,0.061780106935016066,0.09317134733723223,0.5096113547047598,-0.06774541332122112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,-0.31731019707087704,2008.0,-0.11345054903602046,-0.35010595191810845,-0.24781004910882448,-0.39332429663432616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7135498489764431,0,-0.4268807267551935,1998.0,-0.5053600463040496,0.3148099969649026,-0.24781004910882448,-0.49375161387518446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.023079378836479692,1,0.3733592195189462,2009.0,0.19862352437097794,-0.7933832511734492,-0.16365211535175914,0.13391911888017977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.24701800469492532,0,-0.4060854419742448,2004.0,-0.07785539353821183,-0.5274168716202448,-0.6685997178941488,-0.3860352171571671,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19495953199282834,0,0.6305687850189597,2004.0,0.08683580574692366,-0.3944336818436425,0.17297961967649994,0.4157635253303304,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.6992087313287013,2011.0,0.42244595624842407,-0.5717446015457788,1.0987168910042142,1.0523431330022224,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7135498489764431,0,-0.09232100009637939,2014.0,-0.5053600463040496,-0.9706941708755854,-0.500283850380019,-0.3009959565903113,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5878284534930538,0,0.21512281692132582,2001.0,0.005956877158556883,0.7580872962202433,1.0987168910042142,0.5072819676546609,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2507947585246844,0,-0.3361233861917279,1999.0,0.22451133046857727,1.0683814056989818,-0.24781004910882448,-0.40061337611148523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,-0.06057164171321613,1989.0,-0.07436270652039409,0.004515887486164086,-0.4161259166229544,-0.25483178656830385,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,-0.4955835917481266,2002.0,-0.5053600463040496,-0.35010595191810845,-0.3319679828658891,-0.47836355720118195,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.023079378836479692,0,0.22371863416458232,1994.0,-0.19142822701306578,-1.0593496307266537,0.17297961967649994,-0.13739661721407445,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.17992242219256677,1985.0,0.43048105438896256,1.0683814056989818,-0.07949418159469455,-0.14954508300933955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.2789283329810163,2005.0,0.6762162873972435,-0.9706941708755854,0.5937692884618243,-0.03858909541258485,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,0.25091119648716176,2007.0,0.45754043650318404,0.8467427560713114,0.6779272222188897,0.23191674296198503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,-0.4226256072380433,2005.0,0.07036228313760728,-0.21712276214150625,-0.8369155854082788,-0.45973590964844213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,0.37285247583873726,2007.0,0.28827711060922306,0.7137595662947092,1.0987168910042142,0.2902293787792576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.023079378836479692,1,-0.15665994213499498,2010.0,-0.5053600463040496,-0.08413957236490405,0.42545342094769445,0.0853252556991193,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,-0.324007611188171,1989.0,-0.2236019082871329,0.8024150261457773,0.08882168591943536,-0.3625481832863212,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,-0.21746861805762252,2012.0,-0.16879348077984038,-0.6604000613968469,-1.005231452922408,-0.4459676484138083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2686224547741206,1,0.6934896995922425,2005.0,0.2141664426814666,-1.325316010279858,0.9304010234900842,0.9745929519125257,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.7135498489764431,0,-0.4148636668285119,2006.0,-0.2435233359399596,0.49212091666703883,0.9304010234900842,-0.44272805753507094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.023079378836479692,0,1.065986375135764,2015.0,0.010521765222316763,0.625104106443641,0.9304010234900842,1.3973595615877517,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,0,1.378393193998393,2015.0,0.05769823673041287,0.7137595662947092,1.0145589572471487,1.1147052574179166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.7410054680043527,2009.0,0.052179168444965285,-0.35010595191810845,0.08882168591943536,0.22300786804545727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.09969215913234077,1,1.9028497720701854,2015.0,-0.10221621044251182,0.22615453711383443,1.0987168910042142,1.0523431330022224,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7135498489764431,1,-0.2040911380313871,2003.0,-0.5053600463040496,0.18182680718830035,0.6779272222188897,-0.3487799220516874,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023079378836479692,1,0.11171910388760957,2010.0,0.4726220894270923,0.004515887486164086,0.42545342094769445,-0.08799285631332965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
